houseValue;income;houseAge;rooms;bedrooms;population;households;latitude;longitude;id.y;STATE;COUNTY;NAME;LSAD;LSAD_TRANS;suminc;roomhead;bedroomhead;hhsize
113300;1.3281;40;930;199;564;184;37.79;-122.23;210;6;1;Alameda;6;County;244.3704;1.64893617;0.352836879;3.065217391
109500;3.5156;44;1487;314;961;272;37.79;-122.22;211;6;1;Alameda;6;County;956.2432;1.547346514;0.326742976;3.533088235
164700;3.9048;52;3424;690;2273;685;37.79;-122.22;212;6;1;Alameda;6;County;2674.788;1.506379234;0.303563572;3.318248175
125000;3.0893;52;762;190;600;195;37.79;-122.21;213;6;1;Alameda;6;County;602.4135;1.27;0.316666667;3.076923077
124700;2.6042;46;2366;575;1647;527;37.79;-122.22;214;6;1;Alameda;6;County;1372.4134;1.436551305;0.349119611;3.125237192
136700;2.5;49;1826;450;1201;424;37.79;-122.22;215;6;1;Alameda;6;County;1060;1.520399667;0.37468776;2.83254717
141700;2.7969;38;3049;711;2167;659;37.79;-122.22;216;6;1;Alameda;6;County;1843.1571;1.407014305;0.328103369;3.28831563
150000;2.8321;29;1640;376;939;340;37.79;-122.2;217;6;1;Alameda;6;County;962.914;1.746538871;0.400425985;2.761764706
138800;2.9583;47;1543;307;859;292;37.79;-122.21;218;6;1;Alameda;6;County;863.8236;1.796274738;0.357392317;2.941780822
139200;2.8365;34;2364;557;1517;516;37.79;-122.21;219;6;1;Alameda;6;County;1463.634;1.558338827;0.36717205;2.939922481
143800;2.875;35;1745;409;1143;386;37.79;-122.21;220;6;1;Alameda;6;County;1109.75;1.526684164;0.357830271;2.961139896
156500;3.0682;39;2003;500;1109;464;37.8;-122.21;221;6;1;Alameda;6;County;1423.6448;1.80613165;0.450856628;2.390086207
151000;3.0757;39;2018;447;1221;446;37.8;-122.21;222;6;1;Alameda;6;County;1371.7622;1.652743653;0.366093366;2.737668161
273000;4.9559;43;3045;499;1115;455;37.8;-122.2;223;6;1;Alameda;6;County;2254.9345;2.730941704;0.447533632;2.450549451
217100;4.7721;52;1547;293;706;268;37.8;-122.2;224;6;1;Alameda;6;County;1278.9228;2.19121813;0.415014164;2.634328358
187100;3.4861;52;3519;711;1883;706;37.8;-122.21;225;6;1;Alameda;6;County;2461.1866;1.868826341;0.377588954;2.66713881
239600;5.1184;41;2070;354;804;340;37.8;-122.2;226;6;1;Alameda;6;County;1740.256;2.574626866;0.440298507;2.364705882
229700;4.0977;48;1321;263;506;252;37.8;-122.21;227;6;1;Alameda;6;County;1032.6204;2.610671937;0.519762846;2.007936508
257300;4.744;48;1694;259;610;238;37.8;-122.19;228;6;1;Alameda;6;County;1129.072;2.77704918;0.424590164;2.56302521
246900;4.2727;46;1938;341;768;332;37.8;-122.19;229;6;1;Alameda;6;County;1418.5364;2.5234375;0.444010417;2.313253012
179900;2.9844;50;968;195;462;184;37.79;-122.19;230;6;1;Alameda;6;County;549.1296;2.095238095;0.422077922;2.510869565
169600;4.1739;40;1060;256;667;235;37.79;-122.2;231;6;1;Alameda;6;County;980.8665;1.589205397;0.383808096;2.838297872
203300;3.8487;46;2041;405;1059;399;37.8;-122.2;232;6;1;Alameda;6;County;1535.6313;1.927289896;0.382436261;2.654135338
263400;4.0114;52;1813;271;637;277;37.8;-122.19;233;6;1;Alameda;6;County;1111.1578;2.846153846;0.425431711;2.299638989
231800;4.6563;45;2718;451;1106;454;37.79;-122.19;234;6;1;Alameda;6;County;2113.9602;2.457504521;0.407775769;2.436123348
140500;2.9297;28;3144;761;1737;669;37.79;-122.19;235;6;1;Alameda;6;County;1959.9693;1.810017271;0.438111687;2.596412556
126000;2.3036;35;1802;459;1009;390;37.79;-122.2;236;6;1;Alameda;6;County;898.404;1.78592666;0.454905847;2.587179487
122000;2.6667;49;882;195;737;210;37.79;-122.2;237;6;1;Alameda;6;County;560.007;1.196743555;0.26458616;3.50952381
134700;2.619;44;1621;452;1354;491;37.79;-122.2;238;6;1;Alameda;6;County;1285.929;1.197193501;0.333825702;2.757637475
139400;2.4167;45;2115;533;1530;474;37.79;-122.21;239;6;1;Alameda;6;County;1145.5158;1.382352941;0.348366013;3.227848101
115400;2.7788;45;2021;528;1410;480;37.79;-122.2;240;6;1;Alameda;6;County;1333.824;1.433333333;0.374468085;2.9375
137300;2.7352;46;2239;508;1390;569;37.78;-122.21;241;6;1;Alameda;6;County;1556.3288;1.610791367;0.365467626;2.44288225
137000;1.8472;52;1477;300;1065;269;37.78;-122.21;242;6;1;Alameda;6;County;496.8968;1.38685446;0.281690141;3.959107807
142600;2.6583;52;1056;224;792;245;37.78;-122.21;243;6;1;Alameda;6;County;651.2835;1.333333333;0.282828283;3.232653061
137500;3.0536;49;898;244;779;245;37.78;-122.21;244;6;1;Alameda;6;County;748.132;1.152759949;0.31322208;3.179591837
111700;2.3906;44;2968;710;2269;610;37.78;-122.22;245;6;1;Alameda;6;County;1458.266;1.308065227;0.312913178;3.719672131
126800;1.7188;43;1702;460;1227;407;37.78;-122.21;246;6;1;Alameda;6;County;699.5516;1.387123064;0.374898126;3.014742015
111300;2.625;47;881;248;753;241;37.78;-122.21;247;6;1;Alameda;6;County;632.625;1.16998672;0.32934927;3.124481328
114800;2.8015;40;494;114;547;135;37.77;-122.22;248;6;1;Alameda;6;County;378.2025;0.903107861;0.208409506;4.051851852
102300;1.7276;50;1776;473;1807;440;37.78;-122.22;249;6;1;Alameda;6;County;760.144;0.982844494;0.261759823;4.106818182
131900;2.0801;44;1678;514;1700;495;37.78;-122.22;250;6;1;Alameda;6;County;1029.6495;0.987058824;0.302352941;3.434343434
119100;2.489;51;1637;463;1543;393;37.78;-122.22;251;6;1;Alameda;6;County;978.177;1.060920285;0.300064809;3.926208651
80600;1.7546;52;1420;314;1085;300;37.76;-122.21;252;6;1;Alameda;6;County;526.38;1.30875576;0.289400922;3.616666667
80600;4.0904;52;591;173;353;137;37.77;-122.21;253;6;1;Alameda;6;County;560.3848;1.674220963;0.490084986;2.576642336
88800;2.6765;52;745;153;473;149;37.77;-122.21;254;6;1;Alameda;6;County;398.7985;1.575052854;0.32346723;3.174496644
102400;2.4338;49;2272;498;1621;483;37.77;-122.2;255;6;1;Alameda;6;County;1175.5254;1.401603948;0.307217767;3.35610766
98700;2.3309;46;1234;375;1183;354;37.77;-122.21;256;6;1;Alameda;6;County;825.1386;1.043110735;0.316990702;3.34180791
100000;2.2604;43;1017;328;836;277;37.77;-122.21;257;6;1;Alameda;6;County;626.1308;1.216507177;0.392344498;3.018050542
92300;1.8039;42;932;254;900;263;37.77;-122.19;258;6;1;Alameda;6;County;474.4257;1.035555556;0.282222222;3.422053232
94800;2.2562;39;2689;597;1888;537;37.77;-122.2;259;6;1;Alameda;6;County;1211.5794;1.424258475;0.316207627;3.515828678
102000;2.0562;41;1547;415;1024;341;37.77;-122.2;260;6;1;Alameda;6;County;701.1642;1.510742188;0.405273438;3.002932551
158400;3.5398;52;2300;443;1225;423;37.78;-122.2;261;6;1;Alameda;6;County;1497.3354;1.87755102;0.361632653;2.895981087
121600;3.1167;39;1752;399;1071;376;37.78;-122.2;262;6;1;Alameda;6;County;1171.8792;1.635854342;0.37254902;2.848404255
129100;2.5401;50;1867;403;1128;378;37.78;-122.2;263;6;1;Alameda;6;County;960.1578;1.655141844;0.357269504;2.984126984
121400;2.898;43;2430;502;1537;484;37.77;-122.2;264;6;1;Alameda;6;County;1402.632;1.581001952;0.32661028;3.175619835
102800;2.3125;44;1729;414;1240;393;37.78;-122.21;265;6;1;Alameda;6;County;908.8125;1.394354839;0.333870968;3.155216285
160000;2.875;52;1026;180;469;168;37.78;-122.19;266;6;1;Alameda;6;County;483;2.187633262;0.383795309;2.791666667
143900;3.3715;52;2170;428;1086;425;37.77;-122.19;267;6;1;Alameda;6;County;1432.8875;1.998158379;0.394106814;2.555294118
151200;3.5114;52;2329;445;1144;417;37.77;-122.19;268;6;1;Alameda;6;County;1464.2538;2.035839161;0.388986014;2.743405276
164400;4.3125;52;2492;415;1109;375;37.78;-122.19;269;6;1;Alameda;6;County;1617.1875;2.247069432;0.374211001;2.957333333
156500;3.22;52;2198;397;984;369;37.78;-122.19;270;6;1;Alameda;6;County;1188.18;2.233739837;0.403455285;2.666666667
225000;3.875;33;142;31;575;47;37.78;-122.18;271;6;1;Alameda;6;County;182.125;0.246956522;0.053913043;12.23404255
174200;5.2328;49;1183;205;496;209;37.78;-122.19;272;6;1;Alameda;6;County;1093.6552;2.385080645;0.413306452;2.373205742
166900;3.7262;52;1070;193;555;190;37.78;-122.19;273;6;1;Alameda;6;County;707.978;1.927927928;0.347747748;2.921052632
163500;4.5893;45;1766;332;869;327;37.78;-122.2;274;6;1;Alameda;6;County;1500.7011;2.032220944;0.382048331;2.657492355
253000;5.2578;39;617;95;236;106;37.79;-122.18;275;6;1;Alameda;6;County;557.3268;2.61440678;0.402542373;2.226415094
240700;7.0875;41;1411;233;626;214;37.79;-122.18;276;6;1;Alameda;6;County;1516.725;2.25399361;0.372204473;2.925233645
208100;3.9712;46;2109;387;922;329;37.79;-122.18;277;6;1;Alameda;6;County;1306.5248;2.287418655;0.419739696;2.802431611
198100;2.9514;47;1229;243;582;256;37.79;-122.19;278;6;1;Alameda;6;County;755.5584;2.111683849;0.417525773;2.2734375
172800;2.6667;50;954;217;546;201;37.79;-122.19;279;6;1;Alameda;6;County;536.0067;1.747252747;0.397435897;2.71641791
336700;5.4446;37;1643;262;620;266;37.81;-122.18;280;6;1;Alameda;6;County;1448.2636;2.65;0.422580645;2.330827068
318200;6.2838;34;1355;195;442;195;37.8;-122.18;281;6;1;Alameda;6;County;1225.341;3.06561086;0.441176471;2.266666667
285800;6.7527;23;2317;336;955;328;37.8;-122.18;282;6;1;Alameda;6;County;2214.8856;2.42617801;0.351832461;2.911585366
293000;7.0712;24;2459;317;916;324;37.77;-122.13;283;6;1;Alameda;6;County;2291.0688;2.684497817;0.346069869;2.827160494
371000;5.9849;22;12842;2048;4985;1967;37.79;-122.16;284;6;1;Alameda;6;County;11772.2983;2.576128385;0.410832497;2.534316218
157300;3.6875;42;1524;260;651;267;37.78;-122.17;285;6;1;Alameda;6;County;984.5625;2.341013825;0.399385561;2.438202247
135300;2.875;30;3326;746;1704;703;37.77;-122.17;286;6;1;Alameda;6;County;2021.125;1.951877934;0.437793427;2.423897582
136700;3.4205;43;1985;440;1085;407;37.78;-122.18;287;6;1;Alameda;6;County;1392.1435;1.829493088;0.405529954;2.665847666
160700;3.2984;50;1642;322;713;284;37.78;-122.18;288;6;1;Alameda;6;County;936.7456;2.302945302;0.451612903;2.51056338
140600;3.875;49;893;177;468;181;37.78;-122.17;289;6;1;Alameda;6;County;701.375;1.908119658;0.378205128;2.585635359
144000;4.175;52;653;128;296;121;37.78;-122.17;290;6;1;Alameda;6;County;505.175;2.206081081;0.432432432;2.446280992
161900;4.375;47;1256;217;570;218;37.77;-122.16;291;6;1;Alameda;6;County;953.75;2.203508772;0.380701754;2.614678899
156300;4.7708;48;977;194;446;180;37.77;-122.16;292;6;1;Alameda;6;County;858.744;2.19058296;0.434977578;2.477777778
176000;3.5739;45;2324;397;968;384;37.77;-122.16;293;6;1;Alameda;6;County;1372.3776;2.400826446;0.410123967;2.520833333
145800;3.0958;39;1583;349;857;316;37.77;-122.16;294;6;1;Alameda;6;County;978.2728;1.84714119;0.407234539;2.712025316
141900;3.3958;39;1612;342;912;322;37.77;-122.17;295;6;1;Alameda;6;County;1093.4476;1.76754386;0.375;2.832298137
90700;1.871;31;2424;533;1360;452;37.77;-122.17;296;6;1;Alameda;6;County;845.692;1.782352941;0.391911765;3.008849558
90600;1.9356;41;1594;367;1074;355;37.76;-122.17;297;6;1;Alameda;6;County;687.138;1.484171322;0.341713222;3.025352113
107900;2.1842;47;2118;413;965;382;37.76;-122.17;298;6;1;Alameda;6;County;834.3644;2.194818653;0.427979275;2.52617801
107000;2.2917;37;1575;358;933;320;37.76;-122.18;299;6;1;Alameda;6;County;733.344;1.688102894;0.383708467;2.915625
98200;2.4333;38;1764;397;987;354;37.76;-122.17;300;6;1;Alameda;6;County;861.3882;1.787234043;0.402228977;2.788135593
89500;1.9479;50;1187;261;907;246;37.76;-122.18;301;6;1;Alameda;6;County;479.1834;1.308710033;0.287761852;3.68699187
93800;3.9063;52;754;175;447;165;37.76;-122.18;302;6;1;Alameda;6;County;644.5395;1.686800895;0.391498881;2.709090909
96700;1.8407;49;2308;452;1299;451;37.76;-122.18;303;6;1;Alameda;6;County;830.1557;1.776751347;0.347959969;2.880266075
97500;2.0786;27;909;236;396;157;37.77;-122.18;304;6;1;Alameda;6;County;326.3402;2.295454545;0.595959596;2.522292994
97300;2.8125;42;1180;257;877;268;37.77;-122.18;305;6;1;Alameda;6;County;753.75;1.345496009;0.29304447;3.27238806
91200;1.8913;43;2018;408;1111;367;37.76;-122.18;306;6;1;Alameda;6;County;694.1071;1.816381638;0.367236724;3.027247956
91400;1.7056;49;1368;282;790;269;37.76;-122.19;307;6;1;Alameda;6;County;458.8064;1.73164557;0.356962025;2.936802974
96200;2.2768;52;2744;547;1479;554;37.77;-122.18;308;6;1;Alameda;6;County;1261.3472;1.85530764;0.36984449;2.66967509
120100;3.2552;51;2107;471;1173;438;37.77;-122.18;309;6;1;Alameda;6;County;1425.7776;1.796248934;0.401534527;2.678082192
100000;2.0556;52;1748;362;1029;366;37.77;-122.18;310;6;1;Alameda;6;County;752.3496;1.698736638;0.351797862;2.81147541
94700;2.4659;52;2024;391;1030;350;37.76;-122.19;311;6;1;Alameda;6;County;863.065;1.965048544;0.37961165;2.942857143
85700;1.75;47;1116;259;826;279;37.76;-122.2;312;6;1;Alameda;6;County;488.25;1.351089588;0.313559322;2.960573477
89300;2.0469;41;2036;510;1412;454;37.77;-122.19;313;6;1;Alameda;6;County;929.2926;1.441926346;0.361189802;3.110132159
101400;2.7159;45;1852;393;1132;349;37.77;-122.19;314;6;1;Alameda;6;County;947.8491;1.636042403;0.347173145;3.243553009
72500;1.2083;41;921;207;522;159;37.76;-122.19;315;6;1;Alameda;6;County;192.1197;1.764367816;0.396551724;3.283018868
74100;1.925;45;995;238;630;237;37.76;-122.19;316;6;1;Alameda;6;County;456.225;1.579365079;0.377777778;2.658227848
70000;1.5809;36;606;132;531;133;37.75;-122.2;317;6;1;Alameda;6;County;210.2597;1.141242938;0.248587571;3.992481203
84600;1.4097;37;2680;736;1925;667;37.76;-122.2;318;6;1;Alameda;6;County;940.2699;1.392207792;0.382337662;2.886056972
81800;0.7683;38;1493;370;1144;351;37.76;-122.19;319;6;1;Alameda;6;County;269.6733;1.30506993;0.323426573;3.259259259
81400;1.3194;19;2207;565;1481;520;37.75;-122.19;320;6;1;Alameda;6;County;686.088;1.490209318;0.381498987;2.848076923
81800;0.8012;28;856;189;435;162;37.75;-122.19;321;6;1;Alameda;6;County;129.7944;1.967816092;0.434482759;2.685185185
85800;1.9479;26;1293;297;984;303;37.76;-122.19;322;6;1;Alameda;6;County;590.2137;1.31402439;0.301829268;3.247524752
87100;1.1765;36;847;212;567;159;37.74;-122.19;323;6;1;Alameda;6;County;187.0635;1.49382716;0.373897707;3.566037736
83500;2.3456;42;541;154;380;123;37.74;-122.18;324;6;1;Alameda;6;County;288.5088;1.423684211;0.405263158;3.089430894
79700;2.1538;44;1066;253;825;244;37.73;-122.19;325;6;1;Alameda;6;County;525.5272;1.292121212;0.306666667;3.381147541
83400;2.5139;43;707;147;417;155;37.74;-122.19;326;6;1;Alameda;6;County;389.6545;1.695443645;0.352517986;2.690322581
84700;1.2625;45;1528;291;801;287;37.73;-122.19;327;6;1;Alameda;6;County;362.3375;1.907615481;0.36329588;2.790940767
80000;2.9063;42;909;215;646;198;37.73;-122.18;328;6;1;Alameda;6;County;575.4474;1.407120743;0.332817337;3.262626263
76400;2.5192;43;1391;293;855;285;37.73;-122.18;329;6;1;Alameda;6;County;717.972;1.626900585;0.342690058;3
79700;2.1111;44;548;119;435;136;37.73;-122.18;330;6;1;Alameda;6;County;287.1096;1.259770115;0.273563218;3.198529412
82400;2.455;42;4074;874;2736;780;37.73;-122.18;331;6;1;Alameda;6;County;1914.9;1.489035088;0.319444444;3.507692308
97700;2.4028;41;1613;445;1481;414;37.74;-122.17;332;6;1;Alameda;6;County;994.7592;1.089128967;0.300472654;3.577294686
97200;2.15;47;463;134;327;137;37.74;-122.17;333;6;1;Alameda;6;County;294.55;1.415902141;0.409785933;2.386861314
101600;2.4776;43;818;193;494;179;37.74;-122.17;334;6;1;Alameda;6;County;443.4904;1.655870445;0.390688259;2.759776536
86500;2.1587;43;1473;371;1231;341;37.73;-122.17;335;6;1;Alameda;6;County;736.1167;1.19658814;0.301380991;3.609970674
90500;1.8438;35;504;126;323;109;37.74;-122.18;336;6;1;Alameda;6;County;200.9742;1.560371517;0.390092879;2.963302752
107600;3.0298;46;1026;226;749;225;37.74;-122.17;337;6;1;Alameda;6;County;681.705;1.369826435;0.301735648;3.328888889
84200;2.25;46;769;183;693;178;37.74;-122.17;338;6;1;Alameda;6;County;400.5;1.10966811;0.264069264;3.893258427
88900;2.2467;46;2103;391;1339;354;37.74;-122.18;339;6;1;Alameda;6;County;795.3318;1.570575056;0.292008962;3.782485876
80700;4.0469;45;330;76;282;80;37.75;-122.18;340;6;1;Alameda;6;County;323.752;1.170212766;0.269503546;3.525
87100;1.325;46;941;218;621;195;37.75;-122.18;341;6;1;Alameda;6;County;258.375;1.515297907;0.351046699;3.184615385
85100;1.6196;38;992;279;732;259;37.75;-122.17;342;6;1;Alameda;6;County;419.4764;1.355191257;0.381147541;2.826254826
82000;2.1731;45;990;261;901;260;37.75;-122.18;343;6;1;Alameda;6;County;565.006;1.098779134;0.289678135;3.465384615
82800;1.9167;36;1126;263;482;150;37.75;-122.19;344;6;1;Alameda;6;County;287.505;2.336099585;0.545643154;3.213333333
84600;2.069;43;1036;233;652;213;37.75;-122.18;345;6;1;Alameda;6;County;440.697;1.588957055;0.357361963;3.061032864
82100;1.712;36;1047;214;651;166;37.75;-122.18;346;6;1;Alameda;6;County;284.192;1.608294931;0.328725038;3.921686747
89300;2.5625;33;1280;307;999;286;37.76;-122.17;347;6;1;Alameda;6;County;732.875;1.281281281;0.307307307;3.493006993
98300;1.9821;43;1587;320;907;306;37.75;-122.17;348;6;1;Alameda;6;County;606.5226;1.749724366;0.352811466;2.964052288
92300;2.5043;41;1257;271;828;230;37.75;-122.17;349;6;1;Alameda;6;County;575.989;1.518115942;0.327294686;3.6
88800;2.3281;44;1218;248;763;254;37.75;-122.17;350;6;1;Alameda;6;County;591.3374;1.596330275;0.325032765;3.003937008
90000;1.4375;48;1751;390;935;349;37.75;-122.17;351;6;1;Alameda;6;County;501.6875;1.872727273;0.417112299;2.679083095
95500;2.5122;45;2299;514;1437;484;37.76;-122.16;352;6;1;Alameda;6;County;1215.9048;1.599860821;0.357689631;2.969008264
91700;1.5625;38;2457;624;1516;482;37.75;-122.16;353;6;1;Alameda;6;County;753.125;1.620712401;0.411609499;3.145228216
100400;3.1587;47;998;211;597;185;37.75;-122.17;354;6;1;Alameda;6;County;584.3595;1.671691792;0.353433836;3.227027027
94800;1.8426;40;1685;343;949;342;37.76;-122.17;355;6;1;Alameda;6;County;630.1692;1.775553214;0.361433087;2.774853801
164300;4.6696;46;1827;307;881;302;37.76;-122.16;356;6;1;Alameda;6;County;1410.2192;2.073779796;0.34846765;2.917218543
155500;2.4598;36;2781;574;1438;519;37.76;-122.16;357;6;1;Alameda;6;County;1276.6362;1.933936022;0.399165508;2.770712909
196900;6.0749;39;1823;286;763;270;37.76;-122.15;358;6;1;Alameda;6;County;1640.223;2.389252949;0.374836173;2.825925926
279100;4.8304;27;2229;365;1297;355;37.77;-122.14;359;6;1;Alameda;6;County;1714.792;1.718581342;0.281418658;3.653521127
252800;5.5701;34;1513;231;545;211;37.76;-122.14;360;6;1;Alameda;6;County;1175.2911;2.776146789;0.423853211;2.582938389
275400;5.37;26;3266;491;1222;533;37.76;-122.13;361;6;1;Alameda;6;County;2862.21;2.672667758;0.401800327;2.292682927
250000;6.86;33;1809;261;808;219;37.75;-122.12;362;6;1;Alameda;6;County;1502.34;2.238861386;0.323019802;3.689497717
329800;7.6923;28;794;111;329;109;37.75;-122.12;363;6;1;Alameda;6;County;838.4607;2.41337386;0.337386018;3.018348624
195500;4.0313;36;690;105;299;109;37.75;-122.14;364;6;1;Alameda;6;County;439.4117;2.307692308;0.351170569;2.743119266
255900;6.8323;33;1334;200;579;202;37.75;-122.14;365;6;1;Alameda;6;County;1380.1246;2.303972366;0.345423143;2.866336634
311100;4.975;30;414;54;137;50;37.75;-122.13;366;6;1;Alameda;6;County;248.75;3.02189781;0.394160584;2.74
330000;5.3602;36;768;93;229;93;37.75;-122.13;367;6;1;Alameda;6;County;498.4986;3.35371179;0.406113537;2.462365591
248900;5;41;4400;666;1476;648;37.74;-122.13;368;6;1;Alameda;6;County;3240;2.98102981;0.451219512;2.277777778
142900;2.925;46;954;161;429;154;37.75;-122.16;369;6;1;Alameda;6;County;450.45;2.223776224;0.375291375;2.785714286
126300;3.8913;40;1445;256;849;255;37.75;-122.15;370;6;1;Alameda;6;County;992.2815;1.702002356;0.301531213;3.329411765
135800;3.225;44;1938;399;946;331;37.75;-122.15;371;6;1;Alameda;6;County;1067.475;2.048625793;0.421775899;2.858006042
130600;3.1458;41;856;178;571;191;37.74;-122.15;372;6;1;Alameda;6;County;600.8478;1.499124343;0.3117338;2.989528796
107900;2.537;24;1790;454;1137;386;37.75;-122.16;373;6;1;Alameda;6;County;979.282;1.574318382;0.399296394;2.945595855
111100;2.5568;44;617;131;378;135;37.75;-122.16;374;6;1;Alameda;6;County;345.168;1.632275132;0.346560847;2.8
122000;3.5083;43;1383;275;853;272;37.74;-122.15;375;6;1;Alameda;6;County;954.2576;1.62133646;0.322391559;3.136029412
118000;3.3125;49;1325;277;764;282;37.74;-122.15;376;6;1;Alameda;6;County;934.125;1.734293194;0.362565445;2.709219858
95200;1.8235;40;1227;294;928;261;37.75;-122.16;377;6;1;Alameda;6;County;475.9335;1.322198276;0.316810345;3.555555556
94300;3.8047;35;667;140;406;133;37.75;-122.16;378;6;1;Alameda;6;County;506.0251;1.642857143;0.344827586;3.052631579
92500;2.2917;34;1223;281;824;280;37.74;-122.17;379;6;1;Alameda;6;County;641.676;1.484223301;0.341019417;2.942857143
91800;2.4962;37;1379;287;835;259;37.75;-122.17;380;6;1;Alameda;6;County;646.5158;1.651497006;0.343712575;3.223938224
109400;4.0417;43;1534;300;826;295;37.74;-122.16;381;6;1;Alameda;6;County;1192.3015;1.857142857;0.363196126;2.8
129500;3.4844;46;1029;181;567;211;37.74;-122.16;382;6;1;Alameda;6;County;735.2084;1.814814815;0.319223986;2.687203791
143400;4.1458;52;771;147;355;144;37.74;-122.16;383;6;1;Alameda;6;County;596.9952;2.171830986;0.414084507;2.465277778
98200;2.625;47;824;223;533;166;37.74;-122.16;384;6;1;Alameda;6;County;435.75;1.545966229;0.418386492;3.210843373
103100;2.0227;44;1097;239;609;215;37.74;-122.16;385;6;1;Alameda;6;County;434.8805;1.801313629;0.392446634;2.83255814
276800;3.3333;49;1283;238;576;236;37.9;-122.29;386;6;13;Contra Costa;6;County;786.6588;2.227430556;0.413194444;2.440677966
270900;5.338;52;1604;263;594;286;37.9;-122.29;387;6;13;Contra Costa;6;County;1526.668;2.7003367;0.442760943;2.076923077
