"ID"	"Bangsa"	"Hutang"	"Pendapatan.Tahunan"
"494"	494	"Melayu"	-2806.94653016403	2042.71402541858
"495"	495	"Melayu"	-747.224073624116	2640.04601276618
"496"	496	"Melayu"	-3035.97926978984	2483.98782348467
"497"	497	"Melayu"	-236.203306451148	2379.17498714258
"498"	498	"Melayu"	-4398.98612956055	2746.47483514403
"499"	499	"India"	-4229.14071921742	3698.74986692707
"500"	500	"India"	-1727.28248997695	2831.995769128
"501"	501	"Cina"	-1923.93613641628	2475.84274254973
"502"	502	"Cina"	-187.370414389364	1868.78177911413
"503"	503	"Cina"	-1141.67848052858	3087.92907128439
"504"	504	"Melayu"	-425.594527439932	2409.566735296
"505"	505	"India"	-1960.86108626194	2551.23755336561
"506"	506	"Cina"	-571.682110633542	3205.58154361369
"507"	507	"Cina"	-847.567298595123	2598.45150803177
"508"	508	"India"	-1560.11268474886	2871.36614806579
"509"	509	"Melayu"	-611.918829776818	3653.55157827875
"510"	510	"Melayu"	-376.399460871137	2316.86972430396
"511"	511	"Melayu"	-3115.13635680203	3973.28039937374
"512"	512	"India"	-4084.42684192976	4061.13748225816
"513"	513	"Cina"	-583.87357827109	3802.02353977151
"514"	514	"Cina"	-1524.16518892055	4608.8965084496
"515"	515	"Melayu"	-613.58748783297	2196.49325423234
"516"	516	"India"	-1128.78795191645	2714.29181691068
"517"	517	"Melayu"	-563.098890697022	3311.420142625
"518"	518	"India"	-1277.15346050746	3024.55123274823
"519"	519	"India"	-2211.23354803791	2907.14111801747
"520"	520	"India"	-411.039957879416	2795.31752300063
"521"	521	"Cina"	-2821.73164252369	2830.7565363267
"522"	522	"Cina"	-922.855694605876	2906.07530184632
"523"	523	"Melayu"	-350.34722376923	2412.98012347684
"524"	524	"Cina"	-127.294677246286	2226.4296074387
"525"	525	"Melayu"	-205.204179511843	2514.9533024154
"526"	526	"India"	-2831.5178546646	3131.71567630101
"527"	527	"India"	-957.614406957207	3303.02539617278
"528"	528	"Melayu"	-857.947954482985	2960.35095498171
"529"	529	"Melayu"	-920.95912765447	4705.46770349219
"530"	530	"Melayu"	-2143.29905603102	3307.56525393781
"531"	531	"India"	-455.04761212106	3337.71586340216
"532"	532	"Cina"	-1114.24888154733	4060.97066265245
"533"	533	"India"	-2115.03175237652	2633.15592824855
"534"	534	"Melayu"	-596.198928368752	2513.28145043946
"535"	535	"India"	-593.516881640432	2900.74174369153
"536"	536	"Melayu"	-1479.06402672717	1769.8980326114
"537"	537	"Cina"	-561.699876842947	3190.07003652048
"538"	538	"Melayu"	-515.230086941437	2769.49697911795
"539"	539	"India"	-867.535015191811	2735.79607772502
"540"	540	"Melayu"	-2544.96140486689	2625.16682772866
"541"	541	"Melayu"	-2912.83660864334	3716.56739984336
"542"	542	"India"	-387.406476263483	3183.41028734728
"543"	543	"India"	-1337.26907057287	2188.24786504213
"544"	544	"Melayu"	-1325.28975764742	3093.25706433712
"545"	545	"Cina"	-4182.7273382259	2256.84039935797
"546"	546	"Melayu"	-1002.43348868706	4637.39879410332
"547"	547	"India"	-437.478437748016	4008.44068512929
"548"	548	"Melayu"	-1379.76703492546	2064.40175570612
"549"	549	"Cina"	-1610.81693689345	4034.4827276139
"550"	550	"Cina"	-327.592228050524	2234.64301074489
"551"	551	"Melayu"	-587.671245531914	1844.11560998977
"552"	552	"Melayu"	-703.848796394759	2487.09369522401
"553"	553	"Melayu"	-1662.75128001335	2606.61041944626
"554"	554	"India"	-709.161041878884	3195.08195358388
"555"	555	"India"	-1886.99720449239	2745.25960439613
"556"	556	"Cina"	-1839.54475804739	2596.06691870195
"557"	557	"Melayu"	-428.866890876358	3254.48696327476
"558"	558	"Cina"	-986.454777914826	2569.38022772778
"559"	559	"India"	-1007.99068100949	3837.72990311968
"560"	560	"Cina"	-1122.01826214551	4432.6019722215
"561"	561	"Cina"	-539.643086039199	2917.3593906816
"562"	562	"India"	-571.855008713746	2246.96667550581
"563"	563	"Melayu"	-567.201402705654	2800.2267741167
"564"	564	"Melayu"	-878.062086170273	2516.56400473829
"565"	565	"Melayu"	-666.235433355781	2557.67775888322
"566"	566	"Cina"	-1486.04554078627	2778.46598654754
"567"	567	"Melayu"	-636.372044322376	2486.71274071058
"568"	568	"Cina"	-1567.05610946349	3345.59513660926
"569"	569	"Cina"	-3123.77606873418	2148.93811550266
"570"	570	"India"	-538.834580366481	1829.66362229449
"571"	571	"Melayu"	-354.801309875812	1748.87506996995
"572"	572	"Melayu"	-1020.30865203076	2673.83364802404
"573"	573	"Melayu"	-2635.50054663649	2940.1589968109
"574"	574	"Melayu"	-674.361579377823	3246.75205979334
"575"	575	"India"	-630.58647864291	1523.37734136236
"576"	576	"Melayu"	-1835.94569670509	3203.37093517147
"577"	577	"India"	-1599.43387175563	2548.44605465856
"578"	578	"Melayu"	-4095.97688617193	2424.78319745128
"579"	579	"Melayu"	-64.5984508244545	4339.55348297457
"580"	580	"Melayu"	-311.73676413478	2067.79324558877
"581"	581	"India"	-5079.21287506788	4561.41259573368
"582"	582	"Cina"	-2818.30219813642	2380.04405787588
"583"	583	"India"	-2388.16324406475	3457.05053916124
"584"	584	"Cina"	-1132.69270702079	3218.54327047179
"585"	585	"Cina"	-1525.40994395027	1787.34384628795
"586"	586	"Melayu"	-916.691999728718	3944.16095013053
"587"	587	"Cina"	-651.931080614957	2619.40591821134
"588"	588	"India"	-1957.12973405956	2734.15958922036
"589"	589	"Cina"	-2990.70484675361	2554.63567058905
"590"	590	"India"	-857.710072949304	2236.61505123985
"591"	591	"India"	-1000.53003316245	2464.39606821763
"592"	592	"Cina"	-1087.8006739254	2503.33777858133
"593"	593	"Cina"	-1162.53349370034	4942.35248888145
"594"	594	"Melayu"	-793.732207449847	2691.87895676137
"595"	595	"Cina"	-337.784433743997	2433.48658602703
"596"	596	"Melayu"	-1977.98491831218	2240.54083567087
"597"	597	"Cina"	-989.492089701785	2550.79821175516
"598"	598	"Melayu"	-859.111346362869	2871.04946753429
"599"	599	"Melayu"	-1315.40946128433	3531.74739713182
"600"	600	"Melayu"	-831.36981939558	3565.64723916323
"601"	601	"Cina"	-1869.52369057005	2866.16631153212
"602"	602	"India"	-378.859921219602	2269.13317097115
"603"	603	"Cina"	-968.63153530173	3912.29573922953
"604"	604	"India"	-463.429417167348	1768.4774685787
"605"	605	"India"	-1346.53056757422	2995.47844796671
"606"	606	"Melayu"	-473.728012341458	3874.62286092408
"607"	607	"Melayu"	-1450.93760925065	3343.38255932439
"608"	608	"Melayu"	-625.006362676064	2218.658287604
"609"	609	"India"	-1511.33375138015	2826.97646800297
"610"	610	"Cina"	-1576.5312993941	2608.30119781839
"611"	611	"Melayu"	-1007.88900271055	3663.57684740961
"612"	612	"Cina"	-294.325897051467	2604.72911309185
"613"	613	"Melayu"	-1061.05076795598	2607.31575119703
"614"	614	"India"	-3523.45758724602	2921.01924444914
"615"	615	"Cina"	-2111.74660725177	3435.80952188552
"616"	616	"India"	-578.075274338398	2547.62479811742
"617"	617	"Melayu"	-517.200421781411	3498.67972290159
"618"	618	"India"	-338.063900120232	3099.39865009976
"619"	619	"India"	-2121.09614683183	2659.92821440297
"620"	620	"Cina"	-2172.50667906814	2362.693497921
"621"	621	"India"	-2914.57817267924	2865.83652458708
"622"	622	"Melayu"	-987.589996654227	2708.97369397598
"623"	623	"Cina"	-844.255811278138	2888.53391511353
"624"	624	"Melayu"	-702.91642869332	3492.79168319836
"625"	625	"Cina"	-3435.94652720132	2489.87676429045
"626"	626	"India"	-902.806272481731	3099.64548800717
"627"	627	"Cina"	-1898.21802310531	2171.53528883293
"628"	628	"India"	-1070.39618145674	2164.82610664843
"629"	629	"India"	-381.074135930195	3253.51641991664
"630"	630	"Melayu"	-1915.33631815827	2548.29440667677
"631"	631	"Melayu"	-747.39659854601	2290.65293136011
"632"	632	"India"	-386.079027905738	2615.84709871724
"633"	633	"India"	-115.482028510648	3858.60180982718
"634"	634	"India"	-610.037339855516	3174.73437105572
"635"	635	"Melayu"	-1058.41390777215	3519.3100956025
"636"	636	"India"	-134.766622903474	2834.87406035445
"637"	637	"Melayu"	-804.45312608536	2826.80373347782
"638"	638	"India"	-277.538520824531	2195.0263692116
"639"	639	"India"	-2734.15065934465	1796.583672486
"640"	640	"Melayu"	-1561.64202482839	2177.97677989803
"641"	641	"India"	-2393.41906898061	3381.24346361586
"642"	642	"Cina"	-1834.86224192789	3299.06230739564
"643"	643	"India"	-284.324186469706	2714.27269400671
"644"	644	"Cina"	-416.926891806209	3764.0325491367
"645"	645	"India"	-185.608471597238	2992.28921116252
"646"	646	"India"	-511.88868503522	2364.0112837424
"647"	647	"India"	-1243.60371257672	2202.1613734243
"648"	648	"Melayu"	-312.30975471717	4622.15267929209
"649"	649	"Melayu"	-868.071621987556	2305.27210787987
"650"	650	"Melayu"	-711.320455149095	2307.35263456464
"651"	651	"Cina"	-1275.03554501418	1861.34420206663
"652"	652	"India"	-2479.65576811752	3765.1588052096
"653"	653	"India"	-1233.7197023898	2705.18764505113
"654"	654	"Melayu"	-560.401324057451	3355.48457668766
"655"	655	"Cina"	-832.817061510399	3135.40945337647
"656"	656	"Cina"	-51.0583381804814	2699.96303623337
"657"	657	"Cina"	-978.372939977792	4077.32577892569
"658"	658	"Cina"	-1144.07289277758	2692.17290914019
"659"	659	"Cina"	-2039.29690440564	3359.29396120422
"660"	660	"Cina"	-1912.50914766991	2006.72141297488
"661"	661	"Melayu"	-2155.00574291499	2991.35628699592
"662"	662	"Cina"	-724.499159988133	3105.5146082391
"663"	663	"Cina"	-827.932045007393	2807.24675544144
"664"	664	"Cina"	-1055.20148848674	2870.19222965894
"665"	665	"Cina"	-1854.19759109163	2577.22945237567
"666"	666	"Melayu"	-152.710490475488	3114.53906659233
"667"	667	"India"	-390.897788630767	2768.76749412078
"668"	668	"Cina"	-2026.62221987359	3044.07834829739
"669"	669	"India"	-821.004406732931	4467.87372385003
"670"	670	"Cina"	-977.606597334375	2779.8108530252
"671"	671	"Cina"	-735.115570733911	4040.66350551257
"672"	672	"India"	-351.925210258735	2969.112738683
"673"	673	"Melayu"	-1872.17606022516	3177.55979899334
"674"	674	"India"	-1229.45191218136	3304.68368800448
"675"	675	"India"	-1397.71685270378	3149.73323563156
"676"	676	"Cina"	-464.945448696082	3477.69601296759
"677"	677	"Melayu"	-3273.96711305794	2715.32971516245
"678"	678	"Melayu"	-2067.11024376972	2153.14213647085
"679"	679	"India"	-4826.19384073788	2958.05761106308
"680"	680	"Cina"	-848.089325216201	3336.56773728886
"681"	681	"Melayu"	-696.068861717182	3260.14197916116
"682"	682	"Melayu"	-953.261029675083	3546.84758841889
"683"	683	"India"	-1961.88785989657	2324.2643954252
"684"	684	"Melayu"	-661.018999321468	2550.22105099112
"685"	685	"Cina"	-1132.61075109219	1894.77609878547
"686"	686	"Cina"	-1654.63146710856	2668.06394098217
"687"	687	"Cina"	-878.67018397149	1997.31429647643
"688"	688	"India"	-607.322531788837	3138.37877085606
"689"	689	"Melayu"	-225.062329539755	3162.64296115561
"690"	690	"Melayu"	-1061.01325935994	2278.44159860678
"691"	691	"Cina"	-353.277793769412	3187.09569362897
"692"	692	"Cina"	-3088.44233956652	2145.50589643052
"693"	693	"Cina"	-826.97958828922	2327.29170888947
"694"	694	"Melayu"	-1616.66002273297	2788.74959244613
"695"	695	"Cina"	-3204.4633235766	2534.42520642729
"696"	696	"Melayu"	-2035.78530535948	3871.24406990308
"697"	697	"Melayu"	-978.974671901277	2175.32633268937
"698"	698	"Melayu"	-905.801125506246	3343.59649499689
"699"	699	"Cina"	-908.309514687494	2391.91981559449
"700"	700	"India"	-699.734803825762	3540.22966604886
"701"	701	"Cina"	-796.875679689322	2168.76798105676
"702"	702	"Melayu"	-529.648114654492	2821.11821972263
"703"	703	"Melayu"	-500.227197948726	2672.45216984684
"704"	704	"Melayu"	-881.944426664267	3950.45333901413
"705"	705	"Cina"	-218.19818533673	3312.47106228897
"706"	706	"India"	-1650.19979392609	2208.08545105048
"707"	707	"Cina"	-5130.31932251086	1865.65565481546
"708"	708	"Cina"	-530.524003155276	3128.04674933655
"709"	709	"India"	-1410.33238148453	2221.04761436201
"710"	710	"India"	-1069.8342748429	2496.3322019547
"711"	711	"Cina"	-1055.09274000729	1864.64928290488
"712"	712	"Cina"	-2175.02970190531	3533.73648604433
"713"	713	"Cina"	-1580.49979323406	3285.19651532875
"714"	714	"Cina"	-2714.58398311362	3080.25803496259
"715"	715	"Melayu"	-1620.94596021314	2527.73609956692
"716"	716	"Cina"	-1567.38165312937	2990.51148688103
"717"	717	"India"	-451.322963560792	3300.15018136114
"718"	718	"Melayu"	-1384.99750427135	4093.27806911724
"719"	719	"India"	-377.87448474636	3092.5380444554
"720"	720	"Melayu"	-3108.37275290892	2027.84398370857
"721"	721	"Cina"	-2195.87223513326	3232.06010166749
"722"	722	"India"	-389.792891642471	2453.52366722184
"723"	723	"Cina"	-3089.41954726857	3348.3803272672
"724"	724	"Melayu"	-2199.60052092562	5304.99797476457
"725"	725	"Melayu"	-1379.24584514206	3301.44571771455
"726"	726	"Melayu"	-2694.69839457528	1769.03496526548
"727"	727	"Cina"	-122.473169182459	3520.45888985332
"728"	728	"Cina"	-1910.14762957455	2988.59180430036
"729"	729	"Cina"	-810.747464281301	2710.97807763042
"730"	730	"Melayu"	-553.887961983329	1911.79135917388
"731"	731	"Melayu"	-1532.54337194617	3367.86373955517
"732"	732	"India"	-972.944432137357	1748.33060722732
"733"	733	"Melayu"	-1529.45608576179	3246.40376002941
"734"	734	"India"	-549.546926352408	2807.75267678987
"735"	735	"India"	-2365.18528474404	3361.92481973299
"736"	736	"Melayu"	-371.140621823568	3987.19104123607
"737"	737	"India"	-2194.25874084277	3450.0079953493
"738"	738	"Cina"	-1323.99979697732	3234.63586508544
"739"	739	"Melayu"	-1163.03486147677	3229.95369397211
"740"	740	"Melayu"	-615.018140544101	4536.85360012128
"741"	741	"Cina"	-1570.32832851676	2190.58232370735
"742"	742	"Cina"	-289.472110131583	2096.23345645161
"743"	743	"India"	-2404.97476643565	1985.91234342423
"744"	744	"Melayu"	-926.81364461049	3517.48025423374
"745"	745	"India"	-1946.77729211821	2177.97966031236
"746"	746	"India"	-1087.2545852742	2463.4132358703
"747"	747	"Melayu"	-119.359724395283	2857.60467703752
"748"	748	"Cina"	-1275.42625593802	3264.65834563665
"749"	749	"India"	-922.601759027608	3789.31727204568
"750"	750	"Melayu"	-569.900883697941	3276.26293646606
"751"	751	"India"	-1601.05412626313	2912.20543937101
"752"	752	"Cina"	-2335.25137658833	2830.32548275363
"753"	753	"Cina"	-831.961283092646	2698.02502541299
"754"	754	"Cina"	-1618.93091088048	3452.33109269788
"755"	755	"India"	-1175.34606325075	3780.01573958711
"756"	756	"Melayu"	-2575.18559076694	2514.97181071863
"757"	757	"Melayu"	-522.300202648252	2526.2528221142
"758"	758	"Cina"	-1650.53437406472	3156.17172701378
"759"	759	"India"	-1288.27557541364	3026.81727094328
"760"	760	"Melayu"	-2163.46082382494	2545.25243313305
"761"	761	"Cina"	-655.929714357536	1885.46919631263
"762"	762	"Cina"	-1224.94051613263	3474.51144804601
"763"	763	"Cina"	-2604.05916981379	1981.55245790991
"764"	764	"Melayu"	-1184.21277779868	2966.18574535696
"765"	765	"India"	-51.4186917790313	2595.7253901656
"766"	766	"Cina"	-1221.50743663399	2587.59898681316
"767"	767	"Melayu"	-1754.16668199494	1909.59170578085
"768"	768	"Cina"	-156.687497390153	2924.41096286513
"769"	769	"India"	-127.406497999791	3102.24319676436
"770"	770	"Melayu"	-3025.90213115203	3590.20532545243
"771"	771	"Melayu"	-99.7652013582569	3282.33344753878
"772"	772	"Melayu"	-304.922943473886	2316.6138087718
"773"	773	"Melayu"	-411.466647830347	2921.73356094254
"774"	774	"Melayu"	-416.379267791225	2348.7216762167
"775"	775	"Cina"	-830.931046494672	3363.44782465224
"776"	776	"Cina"	-1066.13941157559	2674.30865703777
"777"	777	"India"	-456.614148410151	2325.81928622689
"778"	778	"Melayu"	-1247.23014394131	2187.95714008122
"779"	779	"Cina"	-593.346538241305	2538.44491145086
"780"	780	"India"	-741.162221421917	2353.98745031639
"781"	781	"Melayu"	-848.35830189596	3331.21597495492
"782"	782	"Cina"	-759.882983052752	2932.39783401835
"783"	783	"Cina"	-1404.8524790389	2180.24933258979
"784"	784	"India"	-383.519431249618	1341.40048207236
"785"	785	"Cina"	-1452.54958990834	2680.15660556707
"786"	786	"Cina"	-971.365827981282	3077.70289537333
"787"	787	"Melayu"	-777.027376460075	3270.67436091086
"788"	788	"Cina"	-424.422372859003	1927.69985515055
"789"	789	"Cina"	-2953.44667385651	3378.08538830675
"790"	790	"Cina"	-2728.01472792564	1947.27519079066
"791"	791	"India"	-2393.99720776787	3449.34397277018
"792"	792	"India"	-1382.63072690925	2754.0261867675
"793"	793	"Cina"	-2962.73321531669	3272.27562524508
"794"	794	"India"	-1203.04723038196	2941.14524180652
"795"	795	"Melayu"	-1010.03937365517	2492.65015309418
"796"	796	"Cina"	-1062.41620221469	3313.47266438157
"797"	797	"India"	-1632.45158115381	3682.46063261607
"798"	798	"India"	-645.617030483174	3419.58439105964
"799"	799	"India"	-4193.16047852336	2070.22949819226
"800"	800	"Cina"	-1645.00029974998	2938.99803283357
"801"	801	"Melayu"	-207.523895406406	2796.7187709652
"802"	802	"India"	-2276.40337702385	2613.39543751497
"803"	803	"Melayu"	-1864.53056396393	4537.23307225868
"804"	804	"Melayu"	-343.682686612616	1778.06982778802
"805"	805	"Melayu"	-1538.61716513339	1459.92525158075
"806"	806	"India"	-901.751346685597	2673.87227165018
"807"	807	"India"	-2609.95512303801	2058.18060427236
"808"	808	"Melayu"	-564.348687072983	3173.0438977541
"809"	809	"Melayu"	-500.234387162707	2263.78085321749
"810"	810	"Cina"	-1014.04228348739	3528.2569937709
"811"	811	"Cina"	-1599.91897906645	2806.26141461962
"812"	812	"Cina"	-1272.76124133512	3407.80773463719
"813"	813	"Melayu"	-1516.98452458074	1849.27987818354
"814"	814	"Melayu"	-1878.24550326659	6005.1665965638
"815"	815	"India"	-1483.68466391226	2399.17095426646
"816"	816	"India"	-239.981765347897	2494.28651414789
"817"	817	"Melayu"	-1184.887886937	3442.16926189097
"818"	818	"Melayu"	-521.147265957087	2638.39702748242
"819"	819	"Cina"	-453.504641826554	3374.2834642884
"820"	820	"Melayu"	-2580.20320300637	3675.36199138118
"821"	821	"Melayu"	-474.066926130686	2095.93764868669
"822"	822	"India"	-1367.62892321188	2655.73124594924
"823"	823	"India"	-1152.31040987416	3372.46045031431
"824"	824	"Cina"	-729.648673363944	2838.82697369774
"825"	825	"India"	-701.335563896663	3608.52731952181
"826"	826	"India"	-1359.53601711558	3128.48768863267
"827"	827	"India"	-400.286892456411	2307.24114124303
"828"	828	"Melayu"	-1032.04030057189	2210.2797297721
"829"	829	"Melayu"	-1488.92443890652	3738.24738447667
"830"	830	"Melayu"	-412.264466477913	3235.92946261216
"831"	831	"India"	-372.958831766817	2222.93965861742
"832"	832	"Melayu"	-956.699821638601	1631.13386665261
"833"	833	"Cina"	-3579.34595299919	2702.57189767388
"834"	834	"Melayu"	-808.464807296914	2847.47179496444
"835"	835	"India"	-1722.22202339651	2064.82782738455
"836"	836	"Melayu"	-344.737480199558	3509.3104919223
"837"	837	"Melayu"	-835.098048239639	3421.89423150861
"838"	838	"Melayu"	-1259.17377850848	2700.9841018272
"839"	839	"Melayu"	-1700.57010645427	2708.80915308588
"840"	840	"Cina"	-2490.43290165867	3216.45689761777
"841"	841	"Cina"	-4386.3024469258	2567.31630919763
"842"	842	"India"	-955.8671754656	2944.74816676322
"843"	843	"India"	-710.438896369324	3217.22806762407
"844"	844	"Cina"	-1151.23084709735	3822.63359521216
"845"	845	"Melayu"	-1554.85825521222	4054.44352218378
"846"	846	"India"	-981.978434934924	3323.82490053496
"847"	847	"Melayu"	-3125.78935171104	2308.4433266986
"848"	848	"Cina"	-2067.95714122026	2563.83274250964
"849"	849	"India"	-1798.08102672455	2745.01827256045
"850"	850	"Cina"	-354.131542227745	2971.34860485437
"851"	851	"Melayu"	-1406.19632278403	2411.30548092389
"852"	852	"India"	-1356.858244206	3224.40843098505
"853"	853	"Melayu"	-423.125135115323	3614.56314507755
"854"	854	"India"	-268.514659004302	2817.92528060017
"855"	855	"India"	-1269.15075958442	3204.13765257217
